"seed","modelindex","seedmod"
1783207018,1161,"1783207018.1161"
1931309650,1161,"1931309650.1161"
2099250300,1161,"2099250300.1161"
2108190576,1161,"2108190576.1161"
2160468435,1161,"2160468435.1161"
2186059794,1161,"2186059794.1161"
2190430610,1161,"2190430610.1161"
2218270587,1161,"2218270587.1161"
2235104824,1161,"2235104824.1161"
2238919982,1161,"2238919982.1161"
2328441983,1161,"2328441983.1161"
2375007324,1161,"2375007324.1161"
2387158051,1161,"2387158051.1161"
2396060786,1161,"2396060786.1161"
2408622171,1161,"2408622171.1161"
2414432728,1161,"2414432728.1161"
2431892350,1161,"2431892350.1161"
2448221675,1161,"2448221675.1161"
2456740393,1161,"2456740393.1161"
2463684711,1161,"2463684711.1161"
2587638222,1161,"2587638222.1161"
2589851716,1161,"2589851716.1161"
2603746130,1161,"2603746130.1161"
2640028681,1161,"2640028681.1161"
2767825865,1161,"2767825865.1161"
2787103171,1161,"2787103171.1161"
2812477748,1161,"2812477748.1161"
2848726040,1161,"2848726040.1161"
2886618128,1161,"2886618128.1161"
2894940099,1161,"2894940099.1161"
2947990758,1161,"2947990758.1161"
2977044203,1161,"2977044203.1161"
2987488969,1161,"2987488969.1161"
2994725687,1161,"2994725687.1161"
3056777668,1161,"3056777668.1161"
3162864798,1161,"3162864798.1161"
3165192143,1161,"3165192143.1161"
3216928058,1161,"3216928058.1161"
3340067219,1161,"3340067219.1161"
3436916023,1161,"3436916023.1161"
3522021942,1161,"3522021942.1161"
3554892330,1161,"3554892330.1161"
3606763341,1161,"3606763341.1161"
3735160950,1161,"3735160950.1161"
3899598976,1161,"3899598976.1161"
3925196109,1161,"3925196109.1161"
3990431749,1161,"3990431749.1161"
3992150825,1161,"3992150825.1161"
4077204288,1161,"4077204288.1161"
4260897988,1161,"4260897988.1161"
16601004,1164,"16601004.1164"
18272839,1164,"18272839.1164"
73653774,1164,"73653774.1164"
123933562,1164,"123933562.1164"
158549267,1164,"158549267.1164"
283359780,1164,"283359780.1164"
293379938,1164,"293379938.1164"
440086838,1164,"440086838.1164"
501174615,1164,"501174615.1164"
613991555,1164,"613991555.1164"
644289465,1164,"644289465.1164"
767405138,1164,"767405138.1164"
773013889,1164,"773013889.1164"
829606697,1164,"829606697.1164"
916659413,1164,"916659413.1164"
1068544293,1164,"1068544293.1164"
1140555014,1164,"1140555014.1164"
1163216082,1164,"1163216082.1164"
1191789054,1164,"1191789054.1164"
1499941704,1164,"1499941704.1164"
1535973786,1164,"1535973786.1164"
1763963450,1164,"1763963450.1164"
1783207018,1164,"1783207018.1164"
1931309650,1164,"1931309650.1164"
2186059794,1164,"2186059794.1164"
2218270587,1164,"2218270587.1164"
2235104824,1164,"2235104824.1164"
2375007324,1164,"2375007324.1164"
2408622171,1164,"2408622171.1164"
2414432728,1164,"2414432728.1164"
2448221675,1164,"2448221675.1164"
2603746130,1164,"2603746130.1164"
2621070261,1164,"2621070261.1164"
2787103171,1164,"2787103171.1164"
2886618128,1164,"2886618128.1164"
2894940099,1164,"2894940099.1164"
2987488969,1164,"2987488969.1164"
3162864798,1164,"3162864798.1164"
3340067219,1164,"3340067219.1164"
3554892330,1164,"3554892330.1164"
3735160950,1164,"3735160950.1164"
3899598976,1164,"3899598976.1164"
3990431749,1164,"3990431749.1164"
3992150825,1164,"3992150825.1164"
4077204288,1164,"4077204288.1164"
16601004,1166,"16601004.1166"
18272839,1166,"18272839.1166"
52226503,1166,"52226503.1166"
73653774,1166,"73653774.1166"
123933562,1166,"123933562.1166"
124345883,1166,"124345883.1166"
158549267,1166,"158549267.1166"
176903477,1166,"176903477.1166"
206043678,1166,"206043678.1166"
283359780,1166,"283359780.1166"
293379938,1166,"293379938.1166"
313404950,1166,"313404950.1166"
440086838,1166,"440086838.1166"
501174615,1166,"501174615.1166"
553944768,1166,"553944768.1166"
553958512,1166,"553958512.1166"
564383785,1166,"564383785.1166"
613991555,1166,"613991555.1166"
644289465,1166,"644289465.1166"
749138265,1166,"749138265.1166"
767405138,1166,"767405138.1166"
773013889,1166,"773013889.1166"
800671986,1166,"800671986.1166"
829606697,1166,"829606697.1166"
829790803,1166,"829790803.1166"
835584094,1166,"835584094.1166"
884298832,1166,"884298832.1166"
902336083,1166,"902336083.1166"
916659413,1166,"916659413.1166"
953770406,1166,"953770406.1166"
988320027,1166,"988320027.1166"
1062596789,1166,"1062596789.1166"
1068544293,1166,"1068544293.1166"
1111628040,1166,"1111628040.1166"
1116924851,1166,"1116924851.1166"
1140555014,1166,"1140555014.1166"
1163216082,1166,"1163216082.1166"
1191789054,1166,"1191789054.1166"
1368383213,1166,"1368383213.1166"
1410827373,1166,"1410827373.1166"
1429158895,1166,"1429158895.1166"
1440576054,1166,"1440576054.1166"
1448329200,1166,"1448329200.1166"
1499941704,1166,"1499941704.1166"
1535973786,1166,"1535973786.1166"
1763963450,1166,"1763963450.1166"
1783207018,1166,"1783207018.1166"
1931309650,1166,"1931309650.1166"
2095433836,1166,"2095433836.1166"
2099250300,1166,"2099250300.1166"
2108190576,1166,"2108190576.1166"
2160468435,1166,"2160468435.1166"
2186059794,1166,"2186059794.1166"
2190430610,1166,"2190430610.1166"
2218270587,1166,"2218270587.1166"
2235104824,1166,"2235104824.1166"
2238919982,1166,"2238919982.1166"
2328441983,1166,"2328441983.1166"
2375007324,1166,"2375007324.1166"
2387158051,1166,"2387158051.1166"
2396060786,1166,"2396060786.1166"
2408622171,1166,"2408622171.1166"
2414432728,1166,"2414432728.1166"
2431892350,1166,"2431892350.1166"
2448221675,1166,"2448221675.1166"
2456740393,1166,"2456740393.1166"
2463684711,1166,"2463684711.1166"
2587638222,1166,"2587638222.1166"
2589851716,1166,"2589851716.1166"
2603746130,1166,"2603746130.1166"
2621070261,1166,"2621070261.1166"
2640028681,1166,"2640028681.1166"
2767825865,1166,"2767825865.1166"
2776977750,1166,"2776977750.1166"
2787103171,1166,"2787103171.1166"
2812477748,1166,"2812477748.1166"
2848726040,1166,"2848726040.1166"
2886618128,1166,"2886618128.1166"
2894940099,1166,"2894940099.1166"
2947990758,1166,"2947990758.1166"
2977044203,1166,"2977044203.1166"
2987488969,1166,"2987488969.1166"
2994725687,1166,"2994725687.1166"
3056777668,1166,"3056777668.1166"
3162864798,1166,"3162864798.1166"
3165192143,1166,"3165192143.1166"
3216928058,1166,"3216928058.1166"
3340067219,1166,"3340067219.1166"
3409443468,1166,"3409443468.1166"
3436916023,1166,"3436916023.1166"
3522021942,1166,"3522021942.1166"
3554892330,1166,"3554892330.1166"
3606763341,1166,"3606763341.1166"
3735160950,1166,"3735160950.1166"
3899598976,1166,"3899598976.1166"
3925196109,1166,"3925196109.1166"
3990431749,1166,"3990431749.1166"
3992150825,1166,"3992150825.1166"
4077204288,1166,"4077204288.1166"
4260897988,1166,"4260897988.1166"
73653774,1167,"73653774.1167"
176903477,1167,"176903477.1167"
283359780,1167,"283359780.1167"
884298832,1167,"884298832.1167"
902336083,1167,"902336083.1167"
916659413,1167,"916659413.1167"
988320027,1167,"988320027.1167"
1062596789,1167,"1062596789.1167"
1068544293,1167,"1068544293.1167"
1116924851,1167,"1116924851.1167"
1368383213,1167,"1368383213.1167"
1410827373,1167,"1410827373.1167"
1783207018,1167,"1783207018.1167"
2108190576,1167,"2108190576.1167"
2218270587,1167,"2218270587.1167"
2235104824,1167,"2235104824.1167"
2396060786,1167,"2396060786.1167"
2408622171,1167,"2408622171.1167"
2414432728,1167,"2414432728.1167"
2431892350,1167,"2431892350.1167"
2456740393,1167,"2456740393.1167"
2463684711,1167,"2463684711.1167"
2787103171,1167,"2787103171.1167"
2812477748,1167,"2812477748.1167"
2848726040,1167,"2848726040.1167"
2886618128,1167,"2886618128.1167"
2894940099,1167,"2894940099.1167"
2947990758,1167,"2947990758.1167"
2987488969,1167,"2987488969.1167"
2994725687,1167,"2994725687.1167"
3056777668,1167,"3056777668.1167"
3162864798,1167,"3162864798.1167"
3216928058,1167,"3216928058.1167"
3340067219,1167,"3340067219.1167"
3409443468,1167,"3409443468.1167"
3436916023,1167,"3436916023.1167"
3735160950,1167,"3735160950.1167"
3899598976,1167,"3899598976.1167"
3992150825,1167,"3992150825.1167"
4077204288,1167,"4077204288.1167"
16601004,1169,"16601004.1169"
18272839,1169,"18272839.1169"
52226503,1169,"52226503.1169"
73653774,1169,"73653774.1169"
123933562,1169,"123933562.1169"
124345883,1169,"124345883.1169"
158549267,1169,"158549267.1169"
176903477,1169,"176903477.1169"
206043678,1169,"206043678.1169"
283359780,1169,"283359780.1169"
293379938,1169,"293379938.1169"
313404950,1169,"313404950.1169"
440086838,1169,"440086838.1169"
501174615,1169,"501174615.1169"
553944768,1169,"553944768.1169"
553958512,1169,"553958512.1169"
564383785,1169,"564383785.1169"
613991555,1169,"613991555.1169"
644289465,1169,"644289465.1169"
749138265,1169,"749138265.1169"
767405138,1169,"767405138.1169"
773013889,1169,"773013889.1169"
800671986,1169,"800671986.1169"
829606697,1169,"829606697.1169"
829790803,1169,"829790803.1169"
835584094,1169,"835584094.1169"
884298832,1169,"884298832.1169"
902336083,1169,"902336083.1169"
916659413,1169,"916659413.1169"
953770406,1169,"953770406.1169"
1062596789,1169,"1062596789.1169"
1068544293,1169,"1068544293.1169"
1111628040,1169,"1111628040.1169"
1140555014,1169,"1140555014.1169"
1163216082,1169,"1163216082.1169"
1191789054,1169,"1191789054.1169"
1368383213,1169,"1368383213.1169"
1410827373,1169,"1410827373.1169"
1429158895,1169,"1429158895.1169"
1440576054,1169,"1440576054.1169"
1448329200,1169,"1448329200.1169"
1499941704,1169,"1499941704.1169"
1535973786,1169,"1535973786.1169"
1763963450,1169,"1763963450.1169"
1783207018,1169,"1783207018.1169"
1931309650,1169,"1931309650.1169"
2095433836,1169,"2095433836.1169"
2099250300,1169,"2099250300.1169"
2108190576,1169,"2108190576.1169"
2160468435,1169,"2160468435.1169"
2186059794,1169,"2186059794.1169"
2190430610,1169,"2190430610.1169"
2218270587,1169,"2218270587.1169"
2235104824,1169,"2235104824.1169"
2328441983,1169,"2328441983.1169"
2375007324,1169,"2375007324.1169"
2396060786,1169,"2396060786.1169"
2408622171,1169,"2408622171.1169"
2414432728,1169,"2414432728.1169"
2431892350,1169,"2431892350.1169"
2448221675,1169,"2448221675.1169"
2456740393,1169,"2456740393.1169"
2463684711,1169,"2463684711.1169"
2587638222,1169,"2587638222.1169"
2589851716,1169,"2589851716.1169"
2603746130,1169,"2603746130.1169"
2621070261,1169,"2621070261.1169"
2640028681,1169,"2640028681.1169"
2767825865,1169,"2767825865.1169"
2776977750,1169,"2776977750.1169"
2787103171,1169,"2787103171.1169"
2812477748,1169,"2812477748.1169"
2886618128,1169,"2886618128.1169"
2894940099,1169,"2894940099.1169"
2947990758,1169,"2947990758.1169"
2977044203,1169,"2977044203.1169"
2987488969,1169,"2987488969.1169"
2994725687,1169,"2994725687.1169"
3056777668,1169,"3056777668.1169"
3162864798,1169,"3162864798.1169"
3165192143,1169,"3165192143.1169"
3216928058,1169,"3216928058.1169"
3340067219,1169,"3340067219.1169"
3409443468,1169,"3409443468.1169"
3436916023,1169,"3436916023.1169"
3522021942,1169,"3522021942.1169"
3554892330,1169,"3554892330.1169"
3606763341,1169,"3606763341.1169"
3735160950,1169,"3735160950.1169"
3899598976,1169,"3899598976.1169"
3925196109,1169,"3925196109.1169"
3990431749,1169,"3990431749.1169"
3992150825,1169,"3992150825.1169"
4077204288,1169,"4077204288.1169"
4260897988,1169,"4260897988.1169"
16601004,1173,"16601004.1173"
18272839,1173,"18272839.1173"
52226503,1173,"52226503.1173"
73653774,1173,"73653774.1173"
123933562,1173,"123933562.1173"
124345883,1173,"124345883.1173"
158549267,1173,"158549267.1173"
176903477,1173,"176903477.1173"
206043678,1173,"206043678.1173"
283359780,1173,"283359780.1173"
293379938,1173,"293379938.1173"
313404950,1173,"313404950.1173"
440086838,1173,"440086838.1173"
501174615,1173,"501174615.1173"
553944768,1173,"553944768.1173"
553958512,1173,"553958512.1173"
564383785,1173,"564383785.1173"
613991555,1173,"613991555.1173"
644289465,1173,"644289465.1173"
749138265,1173,"749138265.1173"
767405138,1173,"767405138.1173"
773013889,1173,"773013889.1173"
800671986,1173,"800671986.1173"
829606697,1173,"829606697.1173"
829790803,1173,"829790803.1173"
835584094,1173,"835584094.1173"
884298832,1173,"884298832.1173"
902336083,1173,"902336083.1173"
916659413,1173,"916659413.1173"
953770406,1173,"953770406.1173"
988320027,1173,"988320027.1173"
1062596789,1173,"1062596789.1173"
1068544293,1173,"1068544293.1173"
1111628040,1173,"1111628040.1173"
1116924851,1173,"1116924851.1173"
1140555014,1173,"1140555014.1173"
1163216082,1173,"1163216082.1173"
1191789054,1173,"1191789054.1173"
1368383213,1173,"1368383213.1173"
1410827373,1173,"1410827373.1173"
1429158895,1173,"1429158895.1173"
1440576054,1173,"1440576054.1173"
1448329200,1173,"1448329200.1173"
1499941704,1173,"1499941704.1173"
1535973786,1173,"1535973786.1173"
1763963450,1173,"1763963450.1173"
1783207018,1173,"1783207018.1173"
1931309650,1173,"1931309650.1173"
2095433836,1173,"2095433836.1173"
2099250300,1173,"2099250300.1173"
2108190576,1173,"2108190576.1173"
2160468435,1173,"2160468435.1173"
2186059794,1173,"2186059794.1173"
2190430610,1173,"2190430610.1173"
2218270587,1173,"2218270587.1173"
2235104824,1173,"2235104824.1173"
2238919982,1173,"2238919982.1173"
2328441983,1173,"2328441983.1173"
2375007324,1173,"2375007324.1173"
2387158051,1173,"2387158051.1173"
2396060786,1173,"2396060786.1173"
2408622171,1173,"2408622171.1173"
2414432728,1173,"2414432728.1173"
2431892350,1173,"2431892350.1173"
2448221675,1173,"2448221675.1173"
2456740393,1173,"2456740393.1173"
2463684711,1173,"2463684711.1173"
2587638222,1173,"2587638222.1173"
2589851716,1173,"2589851716.1173"
2603746130,1173,"2603746130.1173"
2621070261,1173,"2621070261.1173"
2640028681,1173,"2640028681.1173"
2767825865,1173,"2767825865.1173"
2776977750,1173,"2776977750.1173"
2787103171,1173,"2787103171.1173"
2812477748,1173,"2812477748.1173"
2848726040,1173,"2848726040.1173"
2886618128,1173,"2886618128.1173"
2894940099,1173,"2894940099.1173"
2947990758,1173,"2947990758.1173"
2977044203,1173,"2977044203.1173"
2987488969,1173,"2987488969.1173"
2994725687,1173,"2994725687.1173"
3056777668,1173,"3056777668.1173"
3162864798,1173,"3162864798.1173"
3165192143,1173,"3165192143.1173"
3216928058,1173,"3216928058.1173"
3340067219,1173,"3340067219.1173"
3409443468,1173,"3409443468.1173"
3436916023,1173,"3436916023.1173"
3522021942,1173,"3522021942.1173"
3554892330,1173,"3554892330.1173"
3606763341,1173,"3606763341.1173"
3735160950,1173,"3735160950.1173"
3899598976,1173,"3899598976.1173"
3925196109,1173,"3925196109.1173"
3990431749,1173,"3990431749.1173"
3992150825,1173,"3992150825.1173"
4077204288,1173,"4077204288.1173"
4260897988,1173,"4260897988.1173"
767405138,1174,"767405138.1174"
3216928058,1174,"3216928058.1174"
773013889,1175,"773013889.1175"
800671986,1175,"800671986.1175"
829606697,1175,"829606697.1175"
1062596789,1175,"1062596789.1175"
1068544293,1175,"1068544293.1175"
2218270587,1175,"2218270587.1175"
2375007324,1175,"2375007324.1175"
2463684711,1175,"2463684711.1175"
3522021942,1175,"3522021942.1175"
3990431749,1175,"3990431749.1175"
4260897988,1175,"4260897988.1175"
73653774,1176,"73653774.1176"
158549267,1176,"158549267.1176"
440086838,1176,"440086838.1176"
564383785,1176,"564383785.1176"
749138265,1176,"749138265.1176"
988320027,1176,"988320027.1176"
1410827373,1176,"1410827373.1176"
1440576054,1176,"1440576054.1176"
1783207018,1176,"1783207018.1176"
1931309650,1176,"1931309650.1176"
2095433836,1176,"2095433836.1176"
2238919982,1176,"2238919982.1176"
2396060786,1176,"2396060786.1176"
2431892350,1176,"2431892350.1176"
2603746130,1176,"2603746130.1176"
2776977750,1176,"2776977750.1176"
2812477748,1176,"2812477748.1176"
2886618128,1176,"2886618128.1176"
2977044203,1176,"2977044203.1176"
2994725687,1176,"2994725687.1176"
3436916023,1176,"3436916023.1176"
3554892330,1176,"3554892330.1176"
3606763341,1176,"3606763341.1176"
3925196109,1176,"3925196109.1176"
4077204288,1176,"4077204288.1176"
158549267,1178,"158549267.1178"
916659413,1178,"916659413.1178"
1410827373,1178,"1410827373.1178"
2186059794,1178,"2186059794.1178"
2328441983,1178,"2328441983.1178"
2396060786,1178,"2396060786.1178"
3216928058,1178,"3216928058.1178"
16601004,1179,"16601004.1179"
18272839,1179,"18272839.1179"
52226503,1179,"52226503.1179"
73653774,1179,"73653774.1179"
123933562,1179,"123933562.1179"
124345883,1179,"124345883.1179"
158549267,1179,"158549267.1179"
176903477,1179,"176903477.1179"
206043678,1179,"206043678.1179"
283359780,1179,"283359780.1179"
293379938,1179,"293379938.1179"
313404950,1179,"313404950.1179"
440086838,1179,"440086838.1179"
501174615,1179,"501174615.1179"
553944768,1179,"553944768.1179"
553958512,1179,"553958512.1179"
564383785,1179,"564383785.1179"
613991555,1179,"613991555.1179"
644289465,1179,"644289465.1179"
749138265,1179,"749138265.1179"
767405138,1179,"767405138.1179"
773013889,1179,"773013889.1179"
800671986,1179,"800671986.1179"
829606697,1179,"829606697.1179"
829790803,1179,"829790803.1179"
835584094,1179,"835584094.1179"
884298832,1179,"884298832.1179"
902336083,1179,"902336083.1179"
916659413,1179,"916659413.1179"
953770406,1179,"953770406.1179"
988320027,1179,"988320027.1179"
1062596789,1179,"1062596789.1179"
1068544293,1179,"1068544293.1179"
1111628040,1179,"1111628040.1179"
1116924851,1179,"1116924851.1179"
1140555014,1179,"1140555014.1179"
1163216082,1179,"1163216082.1179"
1191789054,1179,"1191789054.1179"
1368383213,1179,"1368383213.1179"
1410827373,1179,"1410827373.1179"
1429158895,1179,"1429158895.1179"
1440576054,1179,"1440576054.1179"
1448329200,1179,"1448329200.1179"
1499941704,1179,"1499941704.1179"
1535973786,1179,"1535973786.1179"
1763963450,1179,"1763963450.1179"
1783207018,1179,"1783207018.1179"
1931309650,1179,"1931309650.1179"
2095433836,1179,"2095433836.1179"
2099250300,1179,"2099250300.1179"
2108190576,1179,"2108190576.1179"
2160468435,1179,"2160468435.1179"
2186059794,1179,"2186059794.1179"
2190430610,1179,"2190430610.1179"
2218270587,1179,"2218270587.1179"
2235104824,1179,"2235104824.1179"
2238919982,1179,"2238919982.1179"
2328441983,1179,"2328441983.1179"
2375007324,1179,"2375007324.1179"
2387158051,1179,"2387158051.1179"
2396060786,1179,"2396060786.1179"
2408622171,1179,"2408622171.1179"
2414432728,1179,"2414432728.1179"
2431892350,1179,"2431892350.1179"
2448221675,1179,"2448221675.1179"
2456740393,1179,"2456740393.1179"
2463684711,1179,"2463684711.1179"
2587638222,1179,"2587638222.1179"
2589851716,1179,"2589851716.1179"
2603746130,1179,"2603746130.1179"
2621070261,1179,"2621070261.1179"
2640028681,1179,"2640028681.1179"
2767825865,1179,"2767825865.1179"
2776977750,1179,"2776977750.1179"
2787103171,1179,"2787103171.1179"
2812477748,1179,"2812477748.1179"
2848726040,1179,"2848726040.1179"
2886618128,1179,"2886618128.1179"
2894940099,1179,"2894940099.1179"
2947990758,1179,"2947990758.1179"
2977044203,1179,"2977044203.1179"
2987488969,1179,"2987488969.1179"
2994725687,1179,"2994725687.1179"
3056777668,1179,"3056777668.1179"
3162864798,1179,"3162864798.1179"
3165192143,1179,"3165192143.1179"
3216928058,1179,"3216928058.1179"
3340067219,1179,"3340067219.1179"
3409443468,1179,"3409443468.1179"
3436916023,1179,"3436916023.1179"
3522021942,1179,"3522021942.1179"
3554892330,1179,"3554892330.1179"
3606763341,1179,"3606763341.1179"
3735160950,1179,"3735160950.1179"
3899598976,1179,"3899598976.1179"
3925196109,1179,"3925196109.1179"
3990431749,1179,"3990431749.1179"
3992150825,1179,"3992150825.1179"
4077204288,1179,"4077204288.1179"
4260897988,1179,"4260897988.1179"
16601004,1181,"16601004.1181"
18272839,1181,"18272839.1181"
52226503,1181,"52226503.1181"
73653774,1181,"73653774.1181"
123933562,1181,"123933562.1181"
158549267,1181,"158549267.1181"
283359780,1181,"283359780.1181"
293379938,1181,"293379938.1181"
313404950,1181,"313404950.1181"
440086838,1181,"440086838.1181"
501174615,1181,"501174615.1181"
553958512,1181,"553958512.1181"
564383785,1181,"564383785.1181"
613991555,1181,"613991555.1181"
644289465,1181,"644289465.1181"
773013889,1181,"773013889.1181"
800671986,1181,"800671986.1181"
829606697,1181,"829606697.1181"
835584094,1181,"835584094.1181"
884298832,1181,"884298832.1181"
902336083,1181,"902336083.1181"
916659413,1181,"916659413.1181"
953770406,1181,"953770406.1181"
988320027,1181,"988320027.1181"
1062596789,1181,"1062596789.1181"
1068544293,1181,"1068544293.1181"
1111628040,1181,"1111628040.1181"
1116924851,1181,"1116924851.1181"
1140555014,1181,"1140555014.1181"
1163216082,1181,"1163216082.1181"
1191789054,1181,"1191789054.1181"
1368383213,1181,"1368383213.1181"
1410827373,1181,"1410827373.1181"
1429158895,1181,"1429158895.1181"
1440576054,1181,"1440576054.1181"
1448329200,1181,"1448329200.1181"
1499941704,1181,"1499941704.1181"
1535973786,1181,"1535973786.1181"
1763963450,1181,"1763963450.1181"
1783207018,1181,"1783207018.1181"
1931309650,1181,"1931309650.1181"
2095433836,1181,"2095433836.1181"
2099250300,1181,"2099250300.1181"
2108190576,1181,"2108190576.1181"
2160468435,1181,"2160468435.1181"
2186059794,1181,"2186059794.1181"
2190430610,1181,"2190430610.1181"
2235104824,1181,"2235104824.1181"
2238919982,1181,"2238919982.1181"
2328441983,1181,"2328441983.1181"
2375007324,1181,"2375007324.1181"
2387158051,1181,"2387158051.1181"
2396060786,1181,"2396060786.1181"
2408622171,1181,"2408622171.1181"
2414432728,1181,"2414432728.1181"
2431892350,1181,"2431892350.1181"
2448221675,1181,"2448221675.1181"
2456740393,1181,"2456740393.1181"
2587638222,1181,"2587638222.1181"
2589851716,1181,"2589851716.1181"
2603746130,1181,"2603746130.1181"
2621070261,1181,"2621070261.1181"
2767825865,1181,"2767825865.1181"
2812477748,1181,"2812477748.1181"
2848726040,1181,"2848726040.1181"
2886618128,1181,"2886618128.1181"
2894940099,1181,"2894940099.1181"
2947990758,1181,"2947990758.1181"
2977044203,1181,"2977044203.1181"
2987488969,1181,"2987488969.1181"
3056777668,1181,"3056777668.1181"
3162864798,1181,"3162864798.1181"
3165192143,1181,"3165192143.1181"
3216928058,1181,"3216928058.1181"
3340067219,1181,"3340067219.1181"
3409443468,1181,"3409443468.1181"
3436916023,1181,"3436916023.1181"
3522021942,1181,"3522021942.1181"
3554892330,1181,"3554892330.1181"
3606763341,1181,"3606763341.1181"
3735160950,1181,"3735160950.1181"
3899598976,1181,"3899598976.1181"
3990431749,1181,"3990431749.1181"
3992150825,1181,"3992150825.1181"
4077204288,1181,"4077204288.1181"
4260897988,1181,"4260897988.1181"
18272839,1184,"18272839.1184"
2776977750,1185,"2776977750.1185"
16601004,1188,"16601004.1188"
52226503,1188,"52226503.1188"
124345883,1188,"124345883.1188"
313404950,1188,"313404950.1188"
564383785,1188,"564383785.1188"
773013889,1188,"773013889.1188"
884298832,1188,"884298832.1188"
916659413,1188,"916659413.1188"
953770406,1188,"953770406.1188"
1448329200,1188,"1448329200.1188"
2095433836,1188,"2095433836.1188"
2099250300,1188,"2099250300.1188"
2190430610,1188,"2190430610.1188"
2328441983,1188,"2328441983.1188"
2396060786,1188,"2396060786.1188"
2408622171,1188,"2408622171.1188"
2448221675,1188,"2448221675.1188"
2776977750,1188,"2776977750.1188"
3165192143,1188,"3165192143.1188"
3522021942,1188,"3522021942.1188"
3554892330,1188,"3554892330.1188"
3925196109,1188,"3925196109.1188"
4077204288,1188,"4077204288.1188"
52226503,1190,"52226503.1190"
124345883,1190,"124345883.1190"
158549267,1190,"158549267.1190"
176903477,1190,"176903477.1190"
206043678,1190,"206043678.1190"
767405138,1190,"767405138.1190"
829790803,1190,"829790803.1190"
1062596789,1190,"1062596789.1190"
1111628040,1190,"1111628040.1190"
1163216082,1190,"1163216082.1190"
1410827373,1190,"1410827373.1190"
1763963450,1190,"1763963450.1190"
2099250300,1190,"2099250300.1190"
2160468435,1190,"2160468435.1190"
2238919982,1190,"2238919982.1190"
2387158051,1190,"2387158051.1190"
2396060786,1190,"2396060786.1190"
2431892350,1190,"2431892350.1190"
2640028681,1190,"2640028681.1190"
2767825865,1190,"2767825865.1190"
2894940099,1190,"2894940099.1190"
2947990758,1190,"2947990758.1190"
2977044203,1190,"2977044203.1190"
2994725687,1190,"2994725687.1190"
3522021942,1190,"3522021942.1190"
3554892330,1190,"3554892330.1190"
3606763341,1190,"3606763341.1190"
3735160950,1190,"3735160950.1190"
773013889,1194,"773013889.1194"
18272839,1195,"18272839.1195"
52226503,1195,"52226503.1195"
123933562,1195,"123933562.1195"
124345883,1195,"124345883.1195"
158549267,1195,"158549267.1195"
176903477,1195,"176903477.1195"
206043678,1195,"206043678.1195"
283359780,1195,"283359780.1195"
293379938,1195,"293379938.1195"
313404950,1195,"313404950.1195"
440086838,1195,"440086838.1195"
553944768,1195,"553944768.1195"
553958512,1195,"553958512.1195"
564383785,1195,"564383785.1195"
613991555,1195,"613991555.1195"
749138265,1195,"749138265.1195"
767405138,1195,"767405138.1195"
773013889,1195,"773013889.1195"
800671986,1195,"800671986.1195"
829606697,1195,"829606697.1195"
829790803,1195,"829790803.1195"
835584094,1195,"835584094.1195"
884298832,1195,"884298832.1195"
902336083,1195,"902336083.1195"
916659413,1195,"916659413.1195"
953770406,1195,"953770406.1195"
988320027,1195,"988320027.1195"
1062596789,1195,"1062596789.1195"
1068544293,1195,"1068544293.1195"
1111628040,1195,"1111628040.1195"
1116924851,1195,"1116924851.1195"
1140555014,1195,"1140555014.1195"
1163216082,1195,"1163216082.1195"
1191789054,1195,"1191789054.1195"
1368383213,1195,"1368383213.1195"
1410827373,1195,"1410827373.1195"
1429158895,1195,"1429158895.1195"
1440576054,1195,"1440576054.1195"
1448329200,1195,"1448329200.1195"
1499941704,1195,"1499941704.1195"
1535973786,1195,"1535973786.1195"
1763963450,1195,"1763963450.1195"
1783207018,1195,"1783207018.1195"
1931309650,1195,"1931309650.1195"
2099250300,1195,"2099250300.1195"
2108190576,1195,"2108190576.1195"
2160468435,1195,"2160468435.1195"
2186059794,1195,"2186059794.1195"
2190430610,1195,"2190430610.1195"
2218270587,1195,"2218270587.1195"
2235104824,1195,"2235104824.1195"
2238919982,1195,"2238919982.1195"
2328441983,1195,"2328441983.1195"
2375007324,1195,"2375007324.1195"
2387158051,1195,"2387158051.1195"
2396060786,1195,"2396060786.1195"
2408622171,1195,"2408622171.1195"
2414432728,1195,"2414432728.1195"
2431892350,1195,"2431892350.1195"
2448221675,1195,"2448221675.1195"
2456740393,1195,"2456740393.1195"
2463684711,1195,"2463684711.1195"
2587638222,1195,"2587638222.1195"
2603746130,1195,"2603746130.1195"
2621070261,1195,"2621070261.1195"
2767825865,1195,"2767825865.1195"
2776977750,1195,"2776977750.1195"
2812477748,1195,"2812477748.1195"
2848726040,1195,"2848726040.1195"
2886618128,1195,"2886618128.1195"
2894940099,1195,"2894940099.1195"
2947990758,1195,"2947990758.1195"
2977044203,1195,"2977044203.1195"
2994725687,1195,"2994725687.1195"
3165192143,1195,"3165192143.1195"
3216928058,1195,"3216928058.1195"
3340067219,1195,"3340067219.1195"
3409443468,1195,"3409443468.1195"
3436916023,1195,"3436916023.1195"
3522021942,1195,"3522021942.1195"
3606763341,1195,"3606763341.1195"
3735160950,1195,"3735160950.1195"
3899598976,1195,"3899598976.1195"
3925196109,1195,"3925196109.1195"
3990431749,1195,"3990431749.1195"
4077204288,1195,"4077204288.1195"
4260897988,1195,"4260897988.1195"
